snapped_at,price,market_cap,total_volume
2022-02-05 00:00:00 UTC,83.08641393971294,25948000274.208427,2101431194.3037655
2022-02-06 00:00:00 UTC,84.4546996229618,26656484325.53378,1554276602.793782
2022-02-07 00:00:00 UTC,85.19322222287683,26985708586.01737,946972311.1316513
2022-02-08 00:00:00 UTC,86.91974115572017,27564001831.868233,1647329070.3190482
2022-02-09 00:00:00 UTC,83.92816442107575,26668622241.427223,1738042278.7739205
2022-02-10 00:00:00 UTC,84.49053493251147,26820224925.060074,1207548700.574433
2022-02-11 00:00:00 UTC,78.51155148075901,24960204657.60416,1448763738.4421887
2022-02-12 00:00:00 UTC,71.14337901912846,22547073101.68084,1281960159.131211
2022-02-13 00:00:00 UTC,70.56221918338309,22376118707.233597,985448846.1977273
2022-02-14 00:00:00 UTC,68.80252928771337,21870406667.09766,670617926.1119001
2022-02-15 00:00:00 UTC,71.26503062433801,22748754086.8997,1008590753.165413
2022-02-16 00:00:00 UTC,77.43339289348269,24798661173.641243,1204230434.7546177
2022-02-17 00:00:00 UTC,75.05082680812225,24077702999.478355,1084346471.9363163
2022-02-18 00:00:00 UTC,68.58908997143237,21967674938.9907,1074445767.6569476
2022-02-19 00:00:00 UTC,66.28489432873411,21206442796.388283,949432586.0232999
2022-02-20 00:00:00 UTC,67.38580642267216,21486424313.63655,615618141.694894
2022-02-21 00:00:00 UTC,66.80143784917603,21528088729.128963,1050924794.8227239
2022-02-22 00:00:00 UTC,61.16753274701765,19672394244.65321,1653419211.320854
2022-02-23 00:00:00 UTC,63.693870812485244,20413613739.827805,1160887143.6263366
2022-02-24 00:00:00 UTC,62.94542805971866,20145099462.117825,1300196054.160811
2022-02-25 00:00:00 UTC,66.59071245407907,21310247216.775196,3047703492.74887
2022-02-26 00:00:00 UTC,69.16754828740676,22315833477.977516,1803094247.88025
2022-02-27 00:00:00 UTC,67.20713088586338,21456387541.23767,981728562.8509623
2022-02-28 00:00:00 UTC,64.01425247153097,20468892975.244286,1166546063.7026265
2022-03-01 00:00:00 UTC,74.18718168651469,23726513785.40734,1992561063.8918204
2022-03-02 00:00:00 UTC,74.09382524526978,23685111938.61067,1858048835.7839737
2022-03-03 00:00:00 UTC,75.22925303939003,24170337656.206223,2202646804.830464
2022-03-04 00:00:00 UTC,71.59133483617522,22801680334.840473,1345190303.753473
2022-03-05 00:00:00 UTC,66.71343136119044,21409787362.044403,1534185607.3499067
2022-03-06 00:00:00 UTC,67.88053741411939,21500216546.90876,880067310.51929
2022-03-07 00:00:00 UTC,64.09585443355863,20304706341.429024,862732301.3373439
